500,1.3333333333333333
1000,1.3333333333333333
1500,0.6666666666666666
2000,1.3333333333333333
2500,1.6666666666666667
3000,1.3333333333333333
3500,2.0
4000,1.0
4500,2.3333333333333335
5000,1.0
5500,1.6666666666666667
6000,1.6666666666666667
6500,4.0
7000,0.6666666666666666
7500,3.0
8000,5.333333333333333
8500,0.3333333333333333
9000,2.3333333333333335
9500,4.0
10000,1.6666666666666667
10500,2.3333333333333335
11000,2.0
11500,5.666666666666667
12000,2.3333333333333335
12500,1.0
13000,3.3333333333333335
13500,4.666666666666667
14000,0.6666666666666666
14500,2.0
15000,5.333333333333333
15500,3.3333333333333335
16000,7.0
16500,3.6666666666666665
17000,3.0
17500,5.0
18000,6.0
18500,5.333333333333333
19000,5.333333333333333
19500,5.333333333333333
20000,9.333333333333334
20500,6.0
21000,9.0
21500,4.0
22000,6.666666666666667
22500,9.333333333333334
23000,7.333333333333333
23500,11.666666666666666
24000,13.0
24500,11.666666666666666
25000,9.666666666666666
25500,16.666666666666668
26000,10.666666666666666
26500,15.333333333333334
27000,12.0
27500,9.333333333333334
28000,17.333333333333332
28500,18.666666666666668
29000,15.666666666666666
29500,19.333333333333332
30000,17.0
30500,30.333333333333332
31000,24.666666666666668
31500,21.0
32000,20.0
32500,17.333333333333332
33000,20.666666666666668
33500,29.666666666666668
34000,31.333333333333332
34500,24.0
35000,30.666666666666668
35500,30.333333333333332
36000,29.333333333333332
36500,25.0
37000,17.0
37500,24.666666666666668
38000,32.666666666666664
38500,19.666666666666668
39000,36.0
39500,35.333333333333336
40000,44.0
40500,30.666666666666668
41000,39.0
41500,40.0
42000,37.666666666666664
42500,36.333333333333336
43000,38.333333333333336
43500,27.333333333333332
44000,31.333333333333332
44500,21.666666666666668
45000,33.333333333333336
45500,37.666666666666664
46000,37.0
46500,27.0
47000,39.666666666666664
47500,45.0
48000,43.0
48500,58.666666666666664
49000,32.0
49500,38.333333333333336
50000,39.0
50500,58.0
51000,37.666666666666664
51500,51.666666666666664
52000,44.0
52500,70.0
53000,39.333333333333336
53500,53.0
54000,63.0
54500,29.666666666666668
55000,58.666666666666664
55500,44.333333333333336
56000,72.33333333333333
56500,63.666666666666664
57000,48.666666666666664
57500,20.333333333333332
58000,91.33333333333333
58500,63.666666666666664
59000,57.333333333333336
59500,67.66666666666667
60000,58.333333333333336
60500,54.0
61000,60.0
61500,46.0
62000,55.666666666666664
62500,65.0
63000,91.66666666666667
63500,65.33333333333333
64000,52.666666666666664
64500,61.333333333333336
65000,93.66666666666667
65500,73.0
66000,69.33333333333333
66500,73.0
67000,113.33333333333333
67500,70.66666666666667
68000,78.66666666666667
68500,81.33333333333333
69000,87.66666666666667
69500,42.333333333333336
70000,82.33333333333333
70500,48.666666666666664
71000,99.33333333333333
71500,112.66666666666667
72000,79.66666666666667
72500,117.0
73000,111.33333333333333
73500,80.66666666666667
74000,58.333333333333336
74500,67.0
75000,62.666666666666664
75500,83.0
76000,89.66666666666667
76500,71.0
77000,108.33333333333333
77500,111.33333333333333
78000,125.0
78500,69.0
79000,90.33333333333333
79500,115.66666666666667
80000,97.66666666666667
80500,111.66666666666667
81000,74.33333333333333
81500,119.33333333333333
82000,110.66666666666667
82500,130.0
83000,72.33333333333333
83500,74.0
84000,130.66666666666666
84500,79.33333333333333
85000,107.33333333333333
85500,123.0
86000,113.66666666666667
86500,145.0
87000,166.66666666666666
87500,180.0
88000,84.0
88500,193.0
89000,72.0
89500,130.66666666666666
90000,83.66666666666667
90500,151.66666666666666
91000,166.0
91500,107.66666666666667
92000,193.0
92500,242.33333333333334
93000,118.0
93500,75.33333333333333
94000,242.66666666666666
94500,226.0
95000,170.66666666666666
95500,207.33333333333334
96000,236.66666666666666
96500,91.66666666666667
97000,139.66666666666666
97500,166.66666666666666
98000,80.66666666666667
98500,199.66666666666666
99000,268.3333333333333
99500,100.0
100000,97.66666666666667
100500,125.66666666666667
101000,167.66666666666666
101500,171.66666666666666
102000,206.66666666666666
102500,181.0
103000,205.33333333333334
103500,165.66666666666666
104000,147.0
104500,203.33333333333334
105000,84.66666666666667
105500,125.0
106000,198.66666666666666
106500,166.33333333333334
107000,241.66666666666666
107500,210.33333333333334
108000,150.0
108500,115.33333333333333
109000,222.33333333333334
109500,149.0
110000,104.33333333333333
110500,228.0
111000,166.66666666666666
111500,53.333333333333336
112000,250.66666666666666
112500,196.66666666666666
113000,226.33333333333334
113500,276.6666666666667
114000,233.33333333333334
114500,246.33333333333334
115000,202.33333333333334
115500,201.33333333333334
116000,211.33333333333334
116500,243.33333333333334
117000,161.0
117500,153.0
118000,214.0
118500,209.33333333333334
119000,180.33333333333334
119500,164.0
120000,201.0
120500,175.66666666666666
121000,173.33333333333334
121500,120.66666666666667
122000,232.33333333333334
122500,244.66666666666666
123000,140.0
123500,274.6666666666667
124000,211.66666666666666
124500,185.33333333333334
125000,139.66666666666666
125500,272.0
126000,164.0
126500,185.33333333333334
127000,222.33333333333334
127500,198.33333333333334
128000,184.0
128500,230.66666666666666
129000,253.0
129500,108.0
130000,174.0
130500,234.0
131000,155.0
131500,254.66666666666666
132000,251.0
132500,208.33333333333334
133000,179.33333333333334
133500,226.33333333333334
134000,257.0
134500,204.33333333333334
135000,255.0
135500,293.6666666666667
136000,126.66666666666667
136500,343.6666666666667
137000,350.3333333333333
137500,323.3333333333333
138000,242.33333333333334
138500,269.6666666666667
139000,281.0
139500,309.0
140000,245.33333333333334
140500,244.33333333333334
141000,177.0
141500,202.66666666666666
142000,316.3333333333333
142500,371.6666666666667
143000,292.3333333333333
143500,304.6666666666667
144000,374.3333333333333
144500,337.3333333333333
145000,211.0
145500,329.3333333333333
146000,333.6666666666667
146500,351.0
147000,199.66666666666666
147500,297.3333333333333
148000,310.6666666666667
148500,285.3333333333333
149000,173.0
149500,335.6666666666667
150000,315.3333333333333
150500,256.3333333333333
151000,373.3333333333333
151500,384.6666666666667
152000,307.0
152500,314.6666666666667
153000,248.33333333333334
153500,332.3333333333333
154000,348.0
154500,341.0
155000,268.6666666666667
155500,321.3333333333333
156000,268.6666666666667
156500,417.6666666666667
157000,362.3333333333333
157500,346.3333333333333
158000,362.3333333333333
158500,276.6666666666667
159000,273.0
159500,330.6666666666667
160000,396.6666666666667
160500,352.0
161000,340.0
161500,317.6666666666667
162000,387.6666666666667
162500,287.6666666666667
163000,299.6666666666667
163500,294.6666666666667
164000,246.0
164500,305.0
165000,325.0
165500,329.0
166000,357.3333333333333
166500,277.3333333333333
167000,342.0
167500,368.0
168000,351.6666666666667
168500,401.0
169000,371.6666666666667
169500,286.6666666666667
170000,317.6666666666667
170500,281.3333333333333
171000,299.3333333333333
171500,253.66666666666666
172000,355.3333333333333
172500,356.3333333333333
173000,404.3333333333333
173500,386.6666666666667
174000,395.0
174500,365.0
175000,362.6666666666667
175500,404.3333333333333
176000,406.3333333333333
176500,213.66666666666666
177000,367.3333333333333
177500,293.3333333333333
178000,152.66666666666666
178500,330.3333333333333
179000,375.0
179500,336.6666666666667
180000,397.3333333333333
180500,374.0
