0,tensor(0.)
100,tensor(9.8125)
200,tensor(8.4375)
300,tensor(10.5625)
400,tensor(10.0625)
500,tensor(10.)
600,tensor(14.3125)
700,tensor(12.8750)
800,tensor(12.2500)
900,tensor(17.5625)
1000,tensor(20.2500)
1100,tensor(14.2500)
1200,tensor(18.6875)
1300,tensor(18.5625)
1400,tensor(25.2500)
1500,tensor(20.8750)
1600,tensor(20.8125)
1700,tensor(17.5000)
1800,tensor(18.9375)
1900,tensor(28.0625)
2000,tensor(22.4375)
2100,tensor(13.8750)
2200,tensor(11.)
2300,tensor(15.6250)
2400,tensor(16.3125)
2500,tensor(13.0625)
2600,tensor(18.1250)
2700,tensor(14.8125)
2800,tensor(17.6875)
2900,tensor(15.2500)
3000,tensor(21.8125)
3100,tensor(15.7500)
3200,tensor(22.1250)
3300,tensor(16.6875)
3400,tensor(15.7500)
3500,tensor(21.2500)
3600,tensor(24.8750)
3700,tensor(22.8125)
3800,tensor(24.3750)
3900,tensor(32.5000)
4000,tensor(29.5000)
4100,tensor(24.9375)
4200,tensor(26.)
4300,tensor(16.3750)
4400,tensor(19.1250)
4500,tensor(20.8125)
4600,tensor(26.7500)
4700,tensor(25.6875)
4800,tensor(20.6250)
4900,tensor(24.1875)
5000,tensor(17.6875)
5100,tensor(19.8750)
5200,tensor(11.8125)
5300,tensor(23.4375)
5400,tensor(17.1875)
5500,tensor(29.8125)
5600,tensor(19.6250)
5700,tensor(14.8125)
5800,tensor(22.3125)
5900,tensor(20.6250)
6000,tensor(19.3125)
6100,tensor(20.8750)
6200,tensor(28.1250)
6300,tensor(18.7500)
6400,tensor(21.8125)
6500,tensor(16.3750)
6600,tensor(31.1250)
6700,tensor(20.8125)
6800,tensor(22.1250)
6900,tensor(16.5625)
7000,tensor(27.8750)
7100,tensor(28.8125)
7200,tensor(16.7500)
7300,tensor(31.)
7400,tensor(22.9375)
7500,tensor(25.)
7600,tensor(17.8750)
7700,tensor(13.5625)
7800,tensor(26.6250)
7900,tensor(24.7500)
8000,tensor(27.5000)
8100,tensor(25.3750)
8200,tensor(31.7500)
8300,tensor(35.1875)
8400,tensor(32.1250)
8500,tensor(21.8750)
8600,tensor(24.3750)
8700,tensor(26.6250)
8800,tensor(26.0625)
8900,tensor(25.7500)
9000,tensor(33.6250)
9100,tensor(28.)
9200,tensor(31.6250)
9300,tensor(31.6250)
9400,tensor(40.7500)
9500,tensor(32.)
9600,tensor(23.5000)
9700,tensor(28.6250)
9800,tensor(39.6250)
9900,tensor(28.3750)
10000,tensor(29.0625)
10100,tensor(31.4375)
10200,tensor(19.6250)
10300,tensor(25.2500)
10400,tensor(17.4375)
10500,tensor(20.4375)
10600,tensor(22.6250)
10700,tensor(32.2500)
10800,tensor(35.)
10900,tensor(40.7500)
11000,tensor(34.4375)
11100,tensor(36.1875)
11200,tensor(30.)
11300,tensor(31.5000)
11400,tensor(28.3750)
11500,tensor(19.8125)
11600,tensor(32.5000)
11700,tensor(29.3125)
11800,tensor(29.8750)
11900,tensor(27.6875)
12000,tensor(39.9375)
12100,tensor(41.1875)
12200,tensor(36.0625)
12300,tensor(32.3750)
12400,tensor(41.8750)
12500,tensor(25.3750)
12600,tensor(33.1250)
12700,tensor(44.6875)
12800,tensor(43.3125)
12900,tensor(30.2500)
13000,tensor(28.2500)
13100,tensor(49.9375)
13200,tensor(34.)
13300,tensor(37.6250)
13400,tensor(45.0625)
13500,tensor(48.3750)
13600,tensor(33.2500)
13700,tensor(37.3750)
13800,tensor(35.3750)
13900,tensor(41.6875)
14000,tensor(49.8125)
14100,tensor(40.)
14200,tensor(47.2500)
14300,tensor(44.1250)
14400,tensor(39.9375)
14500,tensor(40.4375)
14600,tensor(64.5000)
14700,tensor(43.6875)
14800,tensor(36.6875)
14900,tensor(43.1875)
15000,tensor(42.1875)
15100,tensor(49.5000)
15200,tensor(47.9375)
15300,tensor(35.8750)
15400,tensor(45.6875)
15500,tensor(38.8750)
15600,tensor(46.4375)
15700,tensor(48.3750)
15800,tensor(48.1250)
15900,tensor(57.5625)
16000,tensor(57.4375)
16100,tensor(45.0625)
16200,tensor(59.8125)
16300,tensor(54.8125)
16400,tensor(56.8125)
16500,tensor(52.3750)
16600,tensor(48.2500)
16700,tensor(59.3125)
16800,tensor(51.5000)
16900,tensor(50.4375)
17000,tensor(49.1250)
17100,tensor(41.4375)
17200,tensor(58.5000)
17300,tensor(64.9375)
17400,tensor(53.1875)
17500,tensor(45.1250)
17600,tensor(62.5000)
17700,tensor(63.6875)
17800,tensor(46.1875)
17900,tensor(53.4375)
18000,tensor(53.)
18100,tensor(55.6875)
18200,tensor(72.6875)
18300,tensor(43.1875)
18400,tensor(64.2500)
18500,tensor(64.2500)
18600,tensor(63.8125)
18700,tensor(49.3125)
18800,tensor(64.3125)
18900,tensor(74.8125)
19000,tensor(52.1250)
19100,tensor(48.2500)
19200,tensor(59.3125)
19300,tensor(60.8125)
19400,tensor(71.4375)
19500,tensor(49.5000)
19600,tensor(69.9375)
19700,tensor(77.4375)
19800,tensor(69.2500)
19900,tensor(63.8125)
20000,tensor(79.1250)
20100,tensor(66.7500)
20200,tensor(64.8125)
20300,tensor(79.8125)
20400,tensor(89.8750)
20500,tensor(70.8750)
20600,tensor(79.9375)
20700,tensor(65.8125)
20800,tensor(63.1250)
20900,tensor(69.2500)
21000,tensor(66.5625)
21100,tensor(58.1250)
21200,tensor(65.4375)
21300,tensor(66.0625)
21400,tensor(83.3125)
21500,tensor(90.6875)
21600,tensor(76.1250)
21700,tensor(63.)
21800,tensor(57.0625)
21900,tensor(87.5625)
22000,tensor(89.0625)
22100,tensor(82.1250)
22200,tensor(86.9375)
22300,tensor(72.9375)
22400,tensor(76.4375)
22500,tensor(62.6250)
22600,tensor(92.2500)
22700,tensor(48.1250)
22800,tensor(62.3125)
22900,tensor(78.0625)
23000,tensor(77.2500)
23100,tensor(63.0625)
23200,tensor(84.5625)
23300,tensor(73.5625)
23400,tensor(66.5625)
23500,tensor(69.4375)
23600,tensor(69.1250)
23700,tensor(100.3125)
23800,tensor(64.5000)
23900,tensor(76.0625)
24000,tensor(77.3750)
24100,tensor(91.8750)
24200,tensor(64.7500)
24300,tensor(95.7500)
24400,tensor(82.3750)
24500,tensor(75.4375)
24600,tensor(83.1250)
24700,tensor(90.8125)
24800,tensor(73.6250)
24900,tensor(74.7500)
25000,tensor(92.5625)
25100,tensor(79.6875)
25200,tensor(102.2500)
25300,tensor(103.8750)
25400,tensor(111.5625)
25500,tensor(92.2500)
25600,tensor(71.9375)
25700,tensor(98.3750)
25800,tensor(82.3125)
25900,tensor(85.2500)
26000,tensor(93.1875)
26100,tensor(80.2500)
26200,tensor(94.5625)
26300,tensor(94.8125)
26400,tensor(111.8750)
26500,tensor(76.3750)
26600,tensor(71.4375)
26700,tensor(93.3125)
26800,tensor(78.6875)
26900,tensor(95.8750)
27000,tensor(107.2500)
27100,tensor(85.2500)
27200,tensor(66.5000)
27300,tensor(87.2500)
27400,tensor(88.3750)
27500,tensor(97.3750)
27600,tensor(96.6875)
27700,tensor(114.7500)
27800,tensor(80.5000)
27900,tensor(88.4375)
28000,tensor(76.2500)
28100,tensor(101.4375)
28200,tensor(94.3750)
28300,tensor(87.7500)
28400,tensor(82.0625)
28500,tensor(95.9375)
28600,tensor(106.5000)
28700,tensor(64.1875)
28800,tensor(97.1875)
28900,tensor(109.1250)
29000,tensor(88.6875)
29100,tensor(79.5000)
29200,tensor(62.5625)
29300,tensor(79.9375)
29400,tensor(80.5625)
29500,tensor(105.3125)
29600,tensor(95.2500)
29700,tensor(90.7500)
29800,tensor(80.8125)
29900,tensor(78.8125)
30000,tensor(92.8750)
30100,tensor(88.1250)
30200,tensor(73.1250)
30300,tensor(82.3750)
30400,tensor(78.0625)
30500,tensor(76.3125)
30600,tensor(68.3750)
30700,tensor(128.2500)
30800,tensor(98.8125)
30900,tensor(85.9375)
31000,tensor(84.1250)
31100,tensor(57.8750)
31200,tensor(102.1250)
31300,tensor(79.4375)
31400,tensor(71.7500)
31500,tensor(116.9375)
31600,tensor(81.3125)
31700,tensor(105.8125)
31800,tensor(71.7500)
31900,tensor(76.5000)
32000,tensor(90.1875)
32100,tensor(90.0625)
32200,tensor(119.8750)
32300,tensor(73.0625)
32400,tensor(94.5625)
32500,tensor(127.8125)
32600,tensor(101.6875)
32700,tensor(78.8750)
32800,tensor(84.1250)
32900,tensor(75.6875)
33000,tensor(79.7500)
33100,tensor(74.3125)
33200,tensor(48.6250)
33300,tensor(95.1250)
33400,tensor(82.5625)
33500,tensor(97.1875)
33600,tensor(121.7500)
33700,tensor(111.5000)
33800,tensor(120.7500)
33900,tensor(79.1875)
34000,tensor(69.5000)
34100,tensor(108.9375)
34200,tensor(106.7500)
34300,tensor(121.1250)
34400,tensor(86.6250)
34500,tensor(90.1875)
34600,tensor(98.3125)
34700,tensor(94.1250)
34800,tensor(84.5000)
34900,tensor(82.3750)
35000,tensor(80.9375)
35100,tensor(134.1250)
35200,tensor(85.5625)
35300,tensor(70.6875)
35400,tensor(88.3750)
35500,tensor(103.2500)
35600,tensor(108.5625)
35700,tensor(79.2500)
35800,tensor(118.4375)
35900,tensor(119.8750)
36000,tensor(89.6875)
36100,tensor(85.8125)
36200,tensor(86.2500)
36300,tensor(69.9375)
36400,tensor(84.6250)
36500,tensor(114.5625)
36600,tensor(90.0625)
36700,tensor(67.6875)
36800,tensor(103.1250)
36900,tensor(79.9375)
37000,tensor(108.4375)
37100,tensor(84.3750)
37200,tensor(120.1875)
37300,tensor(111.8125)
37400,tensor(85.5000)
37500,tensor(106.9375)
37600,tensor(87.2500)
37700,tensor(83.3750)
37800,tensor(124.6250)
37900,tensor(81.8125)
38000,tensor(88.9375)
38100,tensor(88.3125)
38200,tensor(96.8750)
38300,tensor(104.1875)
38400,tensor(96.5625)
38500,tensor(93.5000)
38600,tensor(98.8125)
38700,tensor(105.0625)
38800,tensor(67.1250)
38900,tensor(88.5000)
39000,tensor(102.0625)
39100,tensor(119.4375)
39200,tensor(112.1875)
39300,tensor(86.9375)
39400,tensor(118.9375)
39500,tensor(100.6875)
39600,tensor(92.6875)
39700,tensor(133.3125)
39800,tensor(92.8750)
39900,tensor(68.3125)
40000,tensor(138.)
40100,tensor(108.3750)
40200,tensor(97.0625)
40300,tensor(129.2500)
40400,tensor(108.3125)
40500,tensor(95.2500)
40600,tensor(118.0625)
40700,tensor(93.)
40800,tensor(141.3125)
40900,tensor(127.5000)
41000,tensor(137.9375)
41100,tensor(116.8750)
41200,tensor(122.1875)
41300,tensor(124.5000)
41400,tensor(107.8750)
41500,tensor(110.4375)
41600,tensor(106.8125)
41700,tensor(125.8125)
41800,tensor(86.6875)
41900,tensor(157.1250)
42000,tensor(117.3125)
42100,tensor(129.8750)
42200,tensor(81.3125)
42300,tensor(108.5000)
42400,tensor(111.3125)
42500,tensor(90.6875)
42600,tensor(104.9375)
42700,tensor(109.6875)
42800,tensor(103.3750)
42900,tensor(120.8125)
43000,tensor(146.2500)
43100,tensor(121.5625)
43200,tensor(118.3125)
43300,tensor(101.6250)
43400,tensor(89.6250)
43500,tensor(141.8750)
43600,tensor(123.6875)
43700,tensor(131.3750)
43800,tensor(121.4375)
43900,tensor(97.8750)
44000,tensor(122.0625)
44100,tensor(106.3750)
44200,tensor(88.3125)
44300,tensor(154.0625)
44400,tensor(86.8125)
44500,tensor(142.6875)
44600,tensor(141.9375)
44700,tensor(116.7500)
44800,tensor(90.2500)
44900,tensor(103.7500)
45000,tensor(123.1875)
45100,tensor(89.6875)
45200,tensor(120.5000)
45300,tensor(116.3125)
45400,tensor(152.8750)
45500,tensor(113.1250)
45600,tensor(122.1250)
45700,tensor(103.0625)
45800,tensor(109.8125)
45900,tensor(121.3125)
46000,tensor(129.3750)
46100,tensor(138.3125)
46200,tensor(152.9375)
46300,tensor(132.4375)
46400,tensor(122.1875)
46500,tensor(119.7500)
46600,tensor(124.4375)
46700,tensor(120.0625)
46800,tensor(145.5000)
46900,tensor(133.1250)
47000,tensor(106.2500)
47100,tensor(86.9375)
47200,tensor(135.)
47300,tensor(132.2500)
47400,tensor(143.5000)
47500,tensor(114.8125)
47600,tensor(150.6875)
47700,tensor(138.3750)
47800,tensor(133.2500)
47900,tensor(142.1250)
48000,tensor(169.1875)
48100,tensor(138.8125)
48200,tensor(174.1875)
48300,tensor(192.5000)
48400,tensor(120.4375)
48500,tensor(139.7500)
48600,tensor(148.1875)
48700,tensor(138.5000)
48800,tensor(112.0625)
48900,tensor(128.1250)
49000,tensor(148.6875)
49100,tensor(140.6250)
49200,tensor(132.4375)
49300,tensor(179.2500)
49400,tensor(171.6875)
49500,tensor(207.8750)
49600,tensor(188.8750)
49700,tensor(147.2500)
49800,tensor(154.5000)
49900,tensor(185.)
50000,tensor(154.4375)
50100,tensor(138.)
50200,tensor(131.1875)
50300,tensor(155.4375)
50400,tensor(179.1250)
50500,tensor(170.)
50600,tensor(167.1875)
50700,tensor(164.3750)
50800,tensor(132.4375)
50900,tensor(140.3750)
51000,tensor(150.)
51100,tensor(184.7500)
51200,tensor(115.3750)
51300,tensor(129.4375)
51400,tensor(185.0625)
51500,tensor(155.7500)
51600,tensor(167.3125)
51700,tensor(128.8125)
51800,tensor(129.3125)
51900,tensor(160.3750)
52000,tensor(132.1875)
52100,tensor(128.0625)
52200,tensor(160.2500)
52300,tensor(163.5000)
52400,tensor(145.7500)
52500,tensor(153.)
52600,tensor(178.6250)
52700,tensor(123.8125)
52800,tensor(182.5000)
52900,tensor(162.5000)
53000,tensor(118.2500)
53100,tensor(129.6875)
53200,tensor(151.6875)
53300,tensor(183.3125)
53400,tensor(169.0625)
53500,tensor(196.1250)
53600,tensor(178.3125)
53700,tensor(160.8125)
53800,tensor(192.8125)
53900,tensor(173.1250)
54000,tensor(169.6875)
54100,tensor(207.7500)
54200,tensor(144.8125)
54300,tensor(190.0625)
54400,tensor(206.6250)
54500,tensor(166.4375)
54600,tensor(144.8125)
54700,tensor(182.7500)
54800,tensor(172.4375)
54900,tensor(124.1875)
55000,tensor(195.4375)
55100,tensor(108.5000)
55200,tensor(167.8125)
55300,tensor(175.8125)
55400,tensor(203.8750)
55500,tensor(112.6250)
55600,tensor(212.)
55700,tensor(186.7500)
55800,tensor(200.6250)
55900,tensor(213.8125)
56000,tensor(149.)
56100,tensor(170.9375)
56200,tensor(229.2500)
56300,tensor(153.8125)
56400,tensor(162.5000)
56500,tensor(167.2500)
56600,tensor(219.1250)
56700,tensor(189.4375)
56800,tensor(212.4375)
56900,tensor(201.0625)
57000,tensor(176.1250)
57100,tensor(140.3125)
57200,tensor(176.8750)
57300,tensor(169.)
57400,tensor(191.5625)
57500,tensor(83.1250)
57600,tensor(161.3750)
57700,tensor(142.3750)
57800,tensor(126.)
57900,tensor(164.4375)
58000,tensor(190.6875)
58100,tensor(245.5625)
58200,tensor(167.6250)
58300,tensor(150.0625)
58400,tensor(156.0625)
58500,tensor(86.8125)
58600,tensor(104.6875)
58700,tensor(202.1875)
58800,tensor(142.2500)
58900,tensor(184.6875)
59000,tensor(141.2500)
59100,tensor(198.5000)
59200,tensor(187.7500)
59300,tensor(223.9375)
59400,tensor(181.8750)
59500,tensor(219.)
59600,tensor(183.2500)
59700,tensor(135.8125)
59800,tensor(183.5625)
59900,tensor(167.1250)
60000,tensor(162.5000)
60100,tensor(207.5625)
60200,tensor(176.7500)
60300,tensor(153.1250)
60400,tensor(251.9375)
60500,tensor(183.5625)
60600,tensor(193.3750)
60700,tensor(180.5625)
60800,tensor(195.)
60900,tensor(164.8125)
61000,tensor(188.7500)
61100,tensor(206.8125)
61200,tensor(196.2500)
61300,tensor(217.7500)
61400,tensor(125.1875)
61500,tensor(242.4375)
61600,tensor(199.6875)
61700,tensor(160.7500)
61800,tensor(180.4375)
61900,tensor(183.1875)
62000,tensor(91.6250)
62100,tensor(175.9375)
62200,tensor(138.3750)
62300,tensor(205.9375)
62400,tensor(202.2500)
62500,tensor(166.3750)
62600,tensor(183.1875)
62700,tensor(243.)
62800,tensor(188.8125)
62900,tensor(160.0625)
63000,tensor(184.9375)
63100,tensor(159.9375)
63200,tensor(165.5000)
63300,tensor(211.6875)
63400,tensor(249.8750)
63500,tensor(232.6875)
63600,tensor(169.)
63700,tensor(157.1250)
63800,tensor(138.8125)
63900,tensor(187.6250)
64000,tensor(198.3750)
64100,tensor(264.9375)
64200,tensor(162.1250)
64300,tensor(173.9375)
64400,tensor(207.3750)
64500,tensor(186.8125)
64600,tensor(196.6875)
64700,tensor(183.3125)
64800,tensor(183.3125)
64900,tensor(157.5000)
65000,tensor(142.7500)
