0,tensor(0.)
200,tensor(11.6875)
400,tensor(9.6250)
600,tensor(12.0625)
800,tensor(14.6875)
1000,tensor(15.8125)
1200,tensor(19.5000)
1400,tensor(14.0625)
1600,tensor(19.4375)
1800,tensor(22.1875)
2000,tensor(20.7500)
2200,tensor(13.4375)
2400,tensor(17.6875)
2600,tensor(24.0625)
2800,tensor(20.3125)
3000,tensor(19.8125)
3200,tensor(25.4375)
3400,tensor(14.4375)
3600,tensor(32.5000)
3800,tensor(28.4375)
4000,tensor(29.8750)
4200,tensor(10.5625)
4400,tensor(20.6250)
4600,tensor(34.4375)
4800,tensor(27.8125)
5000,tensor(31.9375)
5200,tensor(32.3125)
5400,tensor(20.1250)
5600,tensor(23.6875)
5800,tensor(23.1875)
6000,tensor(27.0625)
6200,tensor(32.7500)
6400,tensor(34.1250)
6600,tensor(31.)
6800,tensor(28.3750)
7000,tensor(30.5000)
7200,tensor(34.3125)
7400,tensor(38.8750)
7600,tensor(31.9375)
7800,tensor(24.5000)
8000,tensor(33.)
8200,tensor(29.3125)
8400,tensor(40.8125)
8600,tensor(34.3125)
8800,tensor(40.8125)
9000,tensor(48.3125)
9200,tensor(43.7500)
9400,tensor(52.0625)
9600,tensor(39.8750)
9800,tensor(30.2500)
10000,tensor(48.8125)
10200,tensor(34.4375)
10400,tensor(45.0625)
10600,tensor(60.3125)
10800,tensor(50.5000)
11000,tensor(52.)
11200,tensor(39.5625)
11400,tensor(39.6875)
11600,tensor(51.5625)
11800,tensor(47.3125)
12000,tensor(45.3125)
12200,tensor(43.5625)
12400,tensor(46.6250)
12600,tensor(47.3125)
12800,tensor(51.0625)
13000,tensor(53.1250)
13200,tensor(46.9375)
13400,tensor(41.5625)
13600,tensor(64.5000)
13800,tensor(31.6250)
14000,tensor(62.)
14200,tensor(52.5000)
14400,tensor(48.8750)
14600,tensor(60.3750)
14800,tensor(73.4375)
15000,tensor(44.9375)
15200,tensor(61.1875)
15400,tensor(66.1250)
15600,tensor(57.7500)
15800,tensor(45.1250)
16000,tensor(65.3750)
16200,tensor(62.0625)
16400,tensor(48.)
16600,tensor(56.4375)
16800,tensor(66.3125)
17000,tensor(60.6875)
17200,tensor(70.3750)
17400,tensor(56.1250)
17600,tensor(93.2500)
17800,tensor(60.)
18000,tensor(75.1875)
18200,tensor(79.2500)
18400,tensor(81.7500)
18600,tensor(86.5000)
18800,tensor(62.8125)
19000,tensor(73.5625)
19200,tensor(68.)
19400,tensor(61.5625)
19600,tensor(95.3125)
19800,tensor(86.5000)
20000,tensor(83.8125)
20200,tensor(97.6875)
20400,tensor(84.3750)
20600,tensor(75.2500)
20800,tensor(63.8125)
21000,tensor(79.4375)
21200,tensor(71.0625)
21400,tensor(57.5000)
21600,tensor(80.6250)
21800,tensor(62.3750)
22000,tensor(102.4375)
22200,tensor(83.7500)
22400,tensor(90.9375)
22600,tensor(91.5000)
22800,tensor(81.9375)
23000,tensor(89.1875)
23200,tensor(96.6875)
23400,tensor(85.5625)
23600,tensor(71.5625)
23800,tensor(87.9375)
24000,tensor(90.2500)
24200,tensor(82.2500)
24400,tensor(110.1875)
24600,tensor(86.7500)
24800,tensor(85.7500)
25000,tensor(77.6875)
25200,tensor(108.3750)
25400,tensor(93.2500)
25600,tensor(83.5000)
25800,tensor(81.5625)
26000,tensor(84.2500)
26200,tensor(98.3125)
26400,tensor(100.8125)
26600,tensor(99.3750)
26800,tensor(67.8125)
27000,tensor(74.5000)
27200,tensor(97.1875)
27400,tensor(111.3125)
27600,tensor(81.9375)
27800,tensor(76.8125)
28000,tensor(73.4375)
28200,tensor(76.)
28400,tensor(78.3125)
28600,tensor(94.5000)
28800,tensor(103.1250)
29000,tensor(101.5000)
29200,tensor(105.9375)
29400,tensor(105.1875)
29600,tensor(89.7500)
29800,tensor(98.5000)
30000,tensor(105.0625)
30200,tensor(101.0625)
30400,tensor(77.)
30600,tensor(109.3750)
30800,tensor(101.3125)
31000,tensor(122.4375)
31200,tensor(112.9375)
31400,tensor(99.6875)
31600,tensor(99.8750)
31800,tensor(145.0625)
32000,tensor(122.6250)
32200,tensor(166.6250)
32400,tensor(120.5625)
32600,tensor(103.6250)
32800,tensor(116.8750)
33000,tensor(106.0625)
33200,tensor(124.)
33400,tensor(96.8750)
33600,tensor(121.9375)
33800,tensor(106.3750)
34000,tensor(128.4375)
34200,tensor(91.8750)
34400,tensor(106.5000)
34600,tensor(126.6250)
34800,tensor(86.6250)
35000,tensor(99.8750)
35200,tensor(140.1875)
35400,tensor(91.)
35600,tensor(110.3125)
35800,tensor(99.7500)
36000,tensor(140.9375)
36200,tensor(123.9375)
36400,tensor(112.1875)
36600,tensor(138.9375)
36800,tensor(86.9375)
37000,tensor(117.8750)
37200,tensor(102.6875)
37400,tensor(97.1875)
37600,tensor(136.1875)
37800,tensor(157.6250)
38000,tensor(147.3750)
38200,tensor(153.7500)
38400,tensor(103.2500)
38600,tensor(103.9375)
38800,tensor(137.4375)
39000,tensor(122.1250)
39200,tensor(142.)
39400,tensor(139.9375)
39600,tensor(164.5000)
39800,tensor(97.0625)
40000,tensor(109.1250)
40200,tensor(108.6250)
40400,tensor(171.4375)
40600,tensor(131.9375)
40800,tensor(140.5625)
41000,tensor(136.6250)
41200,tensor(171.0625)
41400,tensor(151.3750)
41600,tensor(124.9375)
41800,tensor(155.4375)
42000,tensor(142.4375)
42200,tensor(107.3750)
42400,tensor(136.2500)
42600,tensor(144.0625)
42800,tensor(139.3750)
43000,tensor(173.3750)
43200,tensor(161.7500)
43400,tensor(145.3125)
43600,tensor(154.3125)
43800,tensor(115.6250)
44000,tensor(154.3750)
44200,tensor(138.5625)
44400,tensor(172.1250)
44600,tensor(138.0625)
44800,tensor(207.5000)
45000,tensor(148.3125)
45200,tensor(135.4375)
45400,tensor(139.8750)
45600,tensor(148.3750)
45800,tensor(131.4375)
46000,tensor(124.3750)
46200,tensor(133.5625)
46400,tensor(148.9375)
46600,tensor(185.8125)
46800,tensor(143.5625)
47000,tensor(151.2500)
47200,tensor(205.4375)
47400,tensor(138.6875)
47600,tensor(126.0625)
47800,tensor(164.5625)
48000,tensor(174.8125)
48200,tensor(156.1875)
48400,tensor(177.6875)
48600,tensor(167.1250)
48800,tensor(211.)
49000,tensor(164.2500)
49200,tensor(149.8125)
49400,tensor(91.5625)
49600,tensor(163.7500)
49800,tensor(165.3125)
50000,tensor(140.2500)
50200,tensor(195.2500)
50400,tensor(235.3750)
50600,tensor(145.6875)
50800,tensor(198.1875)
51000,tensor(224.0625)
51200,tensor(198.2500)
51400,tensor(150.4375)
51600,tensor(236.8125)
51800,tensor(138.8750)
52000,tensor(220.5625)
52200,tensor(177.1250)
52400,tensor(213.3125)
52600,tensor(217.)
52800,tensor(140.5625)
53000,tensor(176.3125)
53200,tensor(158.5625)
53400,tensor(132.8750)
53600,tensor(127.1875)
53800,tensor(200.6875)
54000,tensor(161.5000)
54200,tensor(191.7500)
54400,tensor(191.4375)
54600,tensor(142.4375)
54800,tensor(176.8125)
55000,tensor(205.)
55200,tensor(221.8750)
55400,tensor(161.1875)
55600,tensor(142.3125)
55800,tensor(159.6250)
56000,tensor(148.3125)
56200,tensor(145.7500)
56400,tensor(140.6875)
56600,tensor(141.0625)
56800,tensor(107.3750)
57000,tensor(148.9375)
57200,tensor(137.3125)
57400,tensor(203.0625)
57600,tensor(128.)
57800,tensor(179.6250)
58000,tensor(205.7500)
58200,tensor(153.1875)
58400,tensor(167.8750)
58600,tensor(21.5000)
58800,tensor(168.5625)
59000,tensor(160.)
59200,tensor(158.6250)
59400,tensor(109.3750)
59600,tensor(142.6250)
59800,tensor(189.3125)
60000,tensor(148.2500)
60200,tensor(191.1875)
60400,tensor(173.0625)
60600,tensor(142.8125)
60800,tensor(162.5625)
61000,tensor(153.6875)
61200,tensor(190.5000)
61400,tensor(162.1250)
61600,tensor(200.2500)
61800,tensor(171.6875)
62000,tensor(203.8750)
62200,tensor(214.0625)
62400,tensor(172.5625)
62600,tensor(90.0625)
62800,tensor(203.8750)
63000,tensor(185.1875)
63200,tensor(137.8125)
63400,tensor(230.7500)
63600,tensor(130.2500)
63800,tensor(232.8750)
64000,tensor(148.8125)
64200,tensor(128.8750)
64400,tensor(185.3750)
64600,tensor(167.5625)
64800,tensor(185.8125)
65000,tensor(50.)
65200,tensor(124.4375)
65400,tensor(139.5000)
65600,tensor(151.8750)
65800,tensor(198.0625)
66000,tensor(163.2500)
66200,tensor(140.5000)
66400,tensor(133.5000)
66600,tensor(198.5625)
66800,tensor(159.3750)
67000,tensor(181.6250)
67200,tensor(178.6875)
67400,tensor(222.8125)
